(0.8895711625206244, 40, 2)
(0.9303024279412018, 1, 3)
(0.9303024279412018, 2, 3)
(0.9303024279412018, 3, 3)
(0.9303024279412018, 4, 3)
(0.9303024279412018, 5, 3)
(0.9303024279412018, 6, 3)
(0.9303024279412018, 7, 3)
(0.9303024279412018, 8, 3)
(0.9303024279412018, 9, 3)
(0.9303024279412018, 10, 3)
(0.9303024279412018, 11, 3)
(0.9303024279412018, 12, 3)
(0.9303024279412018, 13, 3)
(0.9303024279412018, 14, 3)
(0.9303024279412018, 15, 3)
(0.9303024279412018, 16, 3)
(0.9303024279412018, 17, 3)
(0.9303024279412018, 18, 3)
(0.9303024279412019, 19, 3)
(0.9303024279412018, 20, 3)
(0.9303024279412017, 21, 3)
(0.9303024279412017, 22, 3)
(0.9303024279412015, 23, 3)
(0.9303024279412014, 24, 3)
(0.9303024279412014, 25, 3)
(0.9303024279412013, 26, 3)
(0.9303024279412013, 27, 3)
(0.9303024279412012, 28, 3)
(0.9303024279412012, 29, 3)
(0.9303024279412012, 30, 3)
(0.9303024279412011, 31, 3)
(0.9303024279412011, 32, 3)
(0.9303024279412011, 33, 3)
(0.930302427941201, 34, 3)
(0.930302427941201, 35, 3)
(0.930302427941201, 36, 3)
(0.930302427941201, 37, 3)
(0.9303024279412009, 38, 3)
(0.9303024279412009, 39, 3)
(0.9303024279412009, 40, 3)
(0.9463939999979767, 1, 4)
(0.9463940252879772, 2, 4)
(0.9465281550202841, 3, 4)
(0.9465952198864377, 4, 4)
(0.9465348450683992, 5, 4)
(0.9465784568311494, 6, 4)
(0.9464946325225647, 7, 4)
(0.9464820471344911, 8, 4)
(0.9465169599800914, 9, 4)
(0.9465650362709186, 10, 4)
(0.946485471630459, 11, 4)
(0.9465113708899954, 12, 4)
(0.946571991021038, 13, 4)
(0.9465018004312595, 14, 4)
(0.9464275581425539, 15, 4)
(0.9464883285383491, 16, 4)
(0.9464768649158726, 17, 4)
(0.9464554912290344, 18, 4)
(0.9465104937262963, 19, 4)
(0.9465247998802265, 20, 4)
(0.9465089924256689, 21, 4)
(0.9464580342790779, 22, 4)
(0.9464858774699918, 23, 4)
(0.9465029998998514, 24, 4)
(0.9464986378805764, 25, 4)
(0.946444323208073, 26, 4)
(0.9464983427931046, 27, 4)
(0.9465449180755725, 28, 4)
(0.9464946297817767, 29, 4)
(0.9464510255769576, 30, 4)
(0.9464913713944902, 31, 4)
(0.9464631839554167, 32, 4)
(0.9464976690743052, 33, 4)
(0.946503501236919, 34, 4)
(0.9465176175201031, 35, 4)
(0.9464918245296593, 36, 4)
(0.9465027757074151, 37, 4)
(0.9465290432760888, 38, 4)
(0.946445616240403, 39, 4)
(0.946492101174164, 40, 4)
(0.9524288010617754, 1, 5)
(0.9522780473691823, 2, 5)
(0.9519930374942803, 3, 5)
(0.9523032614996161, 4, 5)
(0.9523685602807392, 5, 5)
(0.9524456779220657, 6, 5)
(0.9523570786205419, 7, 5)
(0.9523534811179799, 8, 5)
(0.9520489340152416, 9, 5)
(0.9522679718330089, 10, 5)
(0.9522917522503274, 11, 5)
(0.9524624072573533, 12, 5)
(0.952320590986068, 13, 5)
(0.9522995836109814, 14, 5)
(0.9522612666108937, 15, 5)
(0.9522906386281491, 16, 5)
(0.952375620653802, 17, 5)
(0.9522165814281254, 18, 5)
(0.9521854313944315, 19, 5)
(0.9523585049765664, 20, 5)
(0.9522421126871357, 21, 5)
(0.9523740482108335, 22, 5)
(0.9522758361434923, 23, 5)
(0.9522990001345429, 24, 5)
(0.9523283269248473, 25, 5)
(0.9522857413654684, 26, 5)
(0.9522016856178692, 27, 5)
(0.9522349297248692, 28, 5)
(0.9523838127672085, 29, 5)
(0.9523417208462777, 30, 5)
(0.9523737553363126, 31, 5)
(0.952381744274091, 32, 5)
(0.9523953630830184, 33, 5)
(0.9523342372872077, 34, 5)
(0.9523254545588546, 35, 5)
(0.9523841726410078, 36, 5)
(0.9522739524396524, 37, 5)
(0.9523441873755832, 38, 5)
(0.9523231601907276, 39, 5)
(0.9522252241452737, 40, 5)
(0.956149769405776, 1, 6)
(0.9564515802709672, 2, 6)
(0.956216973366932, 3, 6)
(0.9563259648388067, 4, 6)
(0.9563109779845489, 5, 6)
(0.9556805471677055, 6, 6)
(0.9558052906969939, 7, 6)
(0.9563637417769565, 8, 6)
(0.9561276715653959, 9, 6)
(0.9558081166738995, 10, 6)
(0.9561408857183505, 11, 6)
(0.9558986228414562, 12, 6)
(0.9560804358968913, 13, 6)
(0.9562146924497499, 14, 6)
(0.9563108903125473, 15, 6)
(0.9561751921787135, 16, 6)
(0.956232896149559, 17, 6)
(0.9562338221272216, 18, 6)
(0.9562928921735011, 19, 6)
(0.9560544716261369, 20, 6)
(0.9562218338641583, 21, 6)
(0.9562048579239963, 22, 6)
(0.9561281673471435, 23, 6)
(0.9561164919802035, 24, 6)
(0.9561097869266885, 25, 6)
(0.9562041234528649, 26, 6)
(0.9561499979524464, 27, 6)
(0.9561140797958763, 28, 6)
(0.956122239932199, 29, 6)
(0.9561734728801837, 30, 6)
(0.9562084324171077, 31, 6)
(0.9560997141724152, 32, 6)
(0.9560402928257116, 33, 6)
(0.9561411291515097, 34, 6)
(0.9560954089111267, 35, 6)
(0.9561639655260203, 36, 6)
(0.9561092302185923, 37, 6)
(0.9562532188180817, 38, 6)
(0.9562350952733973, 39, 6)
(0.9561500412732806, 40, 6)
(0.9588657131324902, 1, 7)
(0.9592175476185418, 2, 7)
(0.9597038237469059, 3, 7)
(0.9593685036311382, 4, 7)
(0.9588858439728366, 5, 7)
(0.9585472614470129, 6, 7)
(0.9589518291968284, 7, 7)
(0.9590291371153012, 8, 7)
(0.9590667854959487, 9, 7)
(0.9585841443836474, 10, 7)
(0.9592497302936406, 11, 7)
(0.958924314278498, 12, 7)
(0.9591829508979468, 13, 7)
(0.9591028430151403, 14, 7)
(0.9590333757193741, 15, 7)
(0.9590354564541599, 16, 7)
(0.9587414321197644, 17, 7)
(0.9589941891447, 18, 7)
(0.9591197818010707, 19, 7)
(0.9588908741539232, 20, 7)
(0.9592297109044653, 21, 7)
(0.9592863157279067, 22, 7)
(0.9589444442025402, 23, 7)
(0.9591297259845311, 24, 7)
(0.9587732083804994, 25, 7)
(0.9588618087455001, 26, 7)
(0.9589476695939, 27, 7)
(0.9589411586230737, 28, 7)
(0.9590286871277073, 29, 7)
(0.9590735531000653, 30, 7)
(0.9588981773349841, 31, 7)
(0.9590449006886973, 32, 7)
(0.9588230573317569, 33, 7)
(0.9591497243003163, 34, 7)
(0.9591157199607906, 35, 7)
(0.9590641145909026, 36, 7)
(0.9589608582152078, 37, 7)
(0.9590483122598412, 38, 7)
(0.9590565929773118, 39, 7)
(0.959114607200771, 40, 7)
(0.9582622937221114, 1, 8)
(0.9592179016785478, 2, 8)
(0.9596705083863327, 3, 8)
(0.9588408657070628, 4, 8)
(0.9595699384846028, 5, 8)
(0.9591005139265287, 6, 8)
(0.9587940340455431, 7, 8)
(0.959544825514171, 8, 8)
(0.9594246221421034, 9, 8)
(0.958926216929531, 10, 8)
(0.9590486977810921, 11, 8)
(0.9586982806846106, 12, 8)
(0.9596550840799137, 13, 8)
(0.958952049581118, 14, 8)
(0.9588123377435722, 15, 8)
(0.9590419623067719, 16, 8)
(0.9590198214692587, 17, 8)
(0.9592347813488382, 18, 8)
(0.9591146812072988, 19, 8)
(0.9590770945431262, 20, 8)
(0.9590718242274641, 21, 8)
(0.958961950780509, 22, 8)
(0.9593469862390289, 23, 8)
(0.9591802069328995, 24, 8)
(0.9588418211632792, 25, 8)
(0.9592489500175437, 26, 8)
(0.9594172149819761, 27, 8)
(0.9589162046183587, 28, 8)
(0.9594589485213147, 29, 8)
(0.9590402141354917, 30, 8)
(0.9590573933880451, 31, 8)
(0.9591959467969206, 32, 8)
(0.9591402353208485, 33, 8)
(0.9592090695178077, 34, 8)
(0.9591733652652104, 35, 8)
(0.9589888403096077, 36, 8)
(0.9594176721765785, 37, 8)
(0.9591385429882356, 38, 8)
(0.9592114559707446, 39, 8)
(0.9590520321526951, 40, 8)
(0.9581618418403837, 1, 9)
(0.9602236597058469, 2, 9)
(0.9596705758263339, 3, 9)
(0.9584888162560076, 4, 9)
(0.9590268003192609, 5, 9)
(0.9595698036046006, 6, 9)
(0.9592824417596582, 7, 9)
(0.9595950893900356, 8, 9)
(0.9589886955946054, 9, 9)
(0.9586647587890338, 10, 9)
(0.9593230161167194, 11, 9)
(0.9593771401662868, 12, 9)
(0.9590515323833786, 13, 9)
(0.95907409551036, 14, 9)
(0.9587853415111077, 15, 9)
(0.9588595739848847, 16, 9)
(0.959504800369365, 17, 9)
(0.9593184462902773, 18, 9)
(0.9594269488221435, 19, 9)
(0.9588205881847142, 20, 9)
(0.9590335062639478, 21, 9)
(0.9590167036314509, 22, 9)
(0.9594954253467994, 23, 9)
(0.9590921323988847, 24, 9)
(0.959159540450344, 25, 9)
(0.9589431822399764, 26, 9)
(0.959141464057233, 27, 9)
(0.9592681691672694, 28, 9)
(0.9588970343619944, 29, 9)
(0.9590066610489144, 30, 9)
(0.9590086326355934, 31, 9)
(0.9593026721793807, 32, 9)
(0.9591310558170542, 33, 9)
(0.9590728858407597, 34, 9)
(0.9590784858544357, 35, 9)
(0.9591759441628265, 36, 9)
(0.9589745407889565, 37, 9)
(0.959090815433204, 38, 9)
(0.9591107797213204, 39, 9)
(0.9592781260210839, 40, 9)
(0.9593684783411378, 1, 10)
(0.9591171463168149, 2, 10)
(0.9582958451226885, 3, 10)
(0.9589161666833581, 4, 10)
(0.959328429096449, 5, 10)
(0.9589665359342243, 6, 10)
(0.9590382848697442, 7, 10)
(0.9588659533874944, 8, 10)
(0.9593127279401789, 9, 10)
(0.9594492495445271, 10, 10)
(0.9583172144066924, 11, 10)
(0.9591845020179736, 12, 10)
(0.9596627216600448, 13, 10)
(0.9586504591002166, 14, 10)
(0.9588591714523779, 15, 10)
(0.9588470522734192, 16, 10)
(0.9589487000374471, 17, 10)
(0.9589608484941267, 18, 10)
(0.9584688624456643, 19, 10)
(0.9587703243088498, 20, 10)
(0.9589712808200203, 21, 10)
(0.9586921754485961, 22, 10)
(0.9585292285771373, 23, 10)
(0.9590335122853766, 24, 10)
(0.9588658729652928, 25, 10)
(0.958718838536887, 26, 10)
(0.9588657899391579, 27, 10)
(0.9589017875116824, 28, 10)
(0.9589490916477175, 29, 10)
(0.9588088241195118, 30, 10)
(0.9588561535123259, 31, 10)
(0.9589978186110126, 32, 10)
(0.9591645397776302, 33, 10)
(0.9590433798484874, 34, 10)
(0.9589031972485634, 35, 10)
(0.958497032696149, 36, 10)
(0.9588794626905645, 37, 10)
(0.958786484885338, 38, 10)
(0.9588633592170652, 39, 10)
(0.9587803973160227, 40, 10)
